Name,GaiaDR2,SPYTeff,SPYlogg,Rem,FileName,jul_date,obsname,SOURCE_ID,r_med_geo,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH
WD1015+076,3875365174618907264,27375,7.73,,WD1015p076_b_2003_01_17T04_24_01_all.dat.gz,2452656.68335259007,wd1015+076_2452656_68335259007,3875365174618907264,194.4918,3875365174618907264,29117.8,9280.41,8.061691,0.507407
WD1015+161,3888723386196630784,19948,7.92,,WD1015p161_a_2002_02_17T06_39_20_all.dat.gz,2452322.7773262402,wd1015+161_2452322_7773262402,3888723386196630784,87.766266,3888723386196630784,18377.17,473.04,7.967938,0.036897
WD1015+161,3888723386196630784,19948,7.92,,WD1015p161_b_2002_02_22T04_59_16_all.dat.gz,2452327.70783188986,wd1015+161_2452327_70783188986,3888723386196630784,87.766266,3888723386196630784,18377.17,473.04,7.967938,0.036897
WD1017+125,3883615188318129536,21386,7.88,,WD1017p125_a_2001_01_15T05_29_38_all.dat.gz,2451924.72892345022,wd1017+125_2451924_72892345022,3883615188318129536,106.16005,3883615188318129536,21170.18,676.3,7.946612,0.045196
WD1017+125,3883615188318129536,21386,7.88,,WD1017p125_b_2001_01_30T08_07_47_all.dat.gz,2451939.83874425991,wd1017+125_2451939_83874425991,3883615188318129536,106.16005,3883615188318129536,21170.18,676.3,7.946612,0.045196
WD1019+129,3883746133280920448,18412,7.88,,WD1019p129_a_2001_01_15T07_58_54_all.dat.gz,2451924.83257659012,wd1019+129_2451924_83257659012,3883746133280920448,87.74359,3883746133280920448,18667.14,463.01,7.99662,0.035035
WD1019+129,3883746133280920448,18412,7.88,,WD1019p129_b_2001_01_30T08_22_13_all.dat.gz,2451939.84877198003,wd1019+129_2451939_84877198003,3883746133280920448,87.74359,3883746133280920448,18667.14,463.01,7.99662,0.035035
WD1020-207,5667957225433304192,19920,7.93,,WD1020m207_a_2000_04_21T04_22_07_all.dat.gz,2451655.68202733994,wd1020-207_2451655_68202733994,5667957225433304192,75.39629,5667957225433304192,19503.24,433.27,7.905303,0.031305
WD1020-207,5667957225433304192,19920,7.93,,WD1020m207_b_2000_05_17T00_04_41_all.dat.gz,2451681.50325541012,wd1020-207_2451681_50325541012,5667957225433304192,75.39629,5667957225433304192,19503.24,433.27,7.905303,0.031305
WD1023+009,3831358664825312384,37817,7.65,,WD1023p009_a_2002_02_25T05_54_01_all.dat.gz,2452330.74584560003,wd1023+009_2452330_74584560003,3831358664825312384,242.0621,3831358664825312384,31364.06,1903.65,7.675419,0.099659
WD1023+009,3831358664825312384,37817,7.65,,WD1023p009_b_2003_01_17T04_41_38_all.dat.gz,2452656.69558303989,wd1023+009_2452656_69558303989,3831358664825312384,242.0621,3831358664825312384,31364.06,1903.65,7.675419,0.099659
WD1026+023,3855631797052747136,12653,7.87,,WD1026p023_a_2001_04_10T05_06_36_all.dat.gz,2452009.71292527998,wd1026+023_2452009_71292527998,3855631797052747136,33.55531,3855631797052747136,12610.93,192.09,8.004834,0.016436
WD1026+023,3855631797052747136,12653,7.87,,WD1026p023_b_2002_05_24T02_28_13_all.dat.gz,2452418.60292907013,wd1026+023_2452418_60292907013,3855631797052747136,33.55531,3855631797052747136,12610.93,192.09,8.004834,0.016436
WD1026+023,3855631797052747136,12653,7.87,,WD1026p023_b_2003_01_17T05_19_05_all.dat.gz,2452656.72158691986,wd1026+023_2452656_72158691986,3855631797052747136,33.55531,3855631797052747136,12610.93,192.09,8.004834,0.016436
WD1031-114,3754712881779364992,25502,7.84,,WD1031m114_a_2001_06_26T23_20_00_all.dat.gz,2452087.4722233098,wd1031-114_2452087_4722233098,3754712881779364992,35.690006,3754712881779364992,25386.71,519.45,7.936072,0.029971
WD1031-114,3754712881779364992,25502,7.84,,WD1031m114_b_2001_06_28T23_32_32_all.dat.gz,2452089.48092909995,wd1031-114_2452089_48092909995,3754712881779364992,35.690006,3754712881779364992,25386.71,519.45,7.936072,0.029971
WD1031+063,3862040300575181184,21317,7.76,,WD1031p063_a_2001_04_10T05_19_16_all.dat.gz,2452009.72171426984,wd1031+063_2452009_72171426984,3862040300575181184,137.55447,3862040300575181184,19609.7,675.26,7.839307,0.052379
WD1031+063,3862040300575181184,21317,7.76,,WD1031p063_b_2003_01_24T05_00_09_all.dat.gz,2452663.70844133012,wd1031+063_2452663_70844133012,3862040300575181184,137.55447,3862040300575181184,19609.7,675.26,7.839307,0.052379
WD1036+085,3868927607051816320,22924,7.32,,WD1036p085_a_2001_04_10T05_36_08_all.dat.gz,2452009.73343240004,wd1036+085_2452009_73343240004,3868927607051816320,230.62143,3868927607051816320,18075.87,957.14,7.115699,0.082418
WD1036+085,3868927607051816320,22924,7.32,,WD1036p085_b_2003_01_17T05_40_51_all.dat.gz,2452656.73671064014,wd1036+085_2452656_73671064014,3868927607051816320,230.62143,3868927607051816320,18075.87,957.14,7.115699,0.082418
WD1049-158,3557394009663078912,20037,8.28,,WD1049m158_a_2002_04_23T03_03_42_all.dat.gz,2452387.6275802101,wd1049-158_2452387_6275802101,3557394009663078912,38.642982,3557394009663078912,19295.08,398.37,8.374216,0.023894
WD1049-158,3557394009663078912,20037,8.28,,WD1049m158_b_2002_12_08T07_22_36_all.dat.gz,2452616.80736842006,wd1049-158_2452616_80736842006,3557394009663078912,38.642982,3557394009663078912,19295.08,398.37,8.374216,0.023894
WD1053-092,3759722119317000448,22620,7.69,,WD1053m092_a_2000_06_07T23_42_29_all.dat.gz,2451703.48784212023,he1053-0914_2451703_48784212023,3759722119317000448,186.85287,3759722119317000448,21550.89,1022.73,7.704733,0.060084
WD1053-092,3759722119317000448,22620,7.69,,WD1053m092_b_2000_06_10T23_51_31_all.dat.gz,2451706.49410953978,he1053-0914_2451706_49410953978,3759722119317000448,186.85287,3759722119317000448,21550.89,1022.73,7.704733,0.060084
WD1053-290,5453248339973753216,10669,7.83,,WD1053m290_a_2000_04_23T03_07_04_all.dat.gz,2451657.62991124997,wd1053-290_2451657_62991124997,5453248339973753216,45.00541,5453248339973753216,10488.79,96.68,7.989799,0.021008
WD1053-290,5453248339973753216,10669,7.83,,WD1053m290_b_2000_05_17T01_25_10_all.dat.gz,2451681.55915168021,wd1053-290_2451681_55915168021,5453248339973753216,45.00541,5453248339973753216,10488.79,96.68,7.989799,0.021008
WD1053-550,5353122722363361920,14621,7.86,,WD1053m550_a_2001_05_15T00_20_32_all.dat.gz,2452044.51426183013,wd1053-550_2452044_51426183013,5353122722363361920,35.309505,5353122722363361920,14225.12,202.31,7.990171,0.018339
WD1053-550,5353122722363361920,14621,7.86,,WD1053m550_b_2001_06_09T00_25_54_all.dat.gz,2452069.51799672982,wd1053-550_2452069_51799672982,5353122722363361920,35.309505,5353122722363361920,14225.12,202.31,7.990171,0.018339
WD1056-384,5393763111644515968,27974,7.9,,WD1056m384_a_2001_05_15T00_32_44_all.dat.gz,2452044.52273399988,wd1056-384_2452044_52273399988,5393763111644515968,58.175446,5393763111644515968,27468.21,580.72,8.0318,0.031274
WD1056-384,5393763111644515968,27974,7.9,,WD1056m384_b_2001_06_09T00_36_12_all.dat.gz,2452069.5251466902,wd1056-384_2452069_5251466902,5393763111644515968,58.175446,5393763111644515968,27468.21,580.72,8.0318,0.031274
WD1058-129,3564376149017654272,23892,8.65,,WD1058m129_a_2000_05_17T03_58_16_all.dat.gz,2451681.66547005996,wd1058-129_2451681_66547005996,3564376149017654272,46.634365,3564376149017654272,24468.09,534.27,8.691953,0.024491
WD1058-129,3564376149017654272,23892,8.65,,WD1058m129_b_2000_05_19T00_05_46_all.dat.gz,2451683.50401146011,wd1058-129_2451683_50401146011,3564376149017654272,46.634365,3564376149017654272,24468.09,534.27,8.691953,0.024491
WD1058-129,3564376149017654272,23892,8.65,,WD1058m129_c_2001_01_11T08_53_51_all.dat.gz,2451920.87073851982,wd1058-129_2451920_87073851982,3564376149017654272,46.634365,3564376149017654272,24468.09,534.27,8.691953,0.024491
WD1058-129,3564376149017654272,23892,8.65,,WD1058m129_c_2001_06_27T01_13_24_all.dat.gz,2452087.55098176003,wd1058-129_2452087_55098176003,3564376149017654272,46.634365,3564376149017654272,24468.09,534.27,8.691953,0.024491
WD1058-129,3564376149017654272,23892,8.65,,WD1058m129_d_2002_04_23T04_56_27_all.dat.gz,2452387.70587613992,wd1058-129_2452387_70587613992,3564376149017654272,46.634365,3564376149017654272,24468.09,534.27,8.691953,0.024491
WD1102-183,3552845261339955200,8076,7.68,,WD1102m183_a_2000_04_23T03_23_00_all.dat.gz,2451657.64098158991,wd1102-183_2451657_64098158991,3552845261339955200,39.803814,3552845261339955200,8125.18,82.21,8.011022,0.02726
WD1102-183,3552845261339955200,8076,7.68,,WD1102m183_b_2000_05_19T00_14_33_all.dat.gz,2451683.51010604016,wd1102-183_2451683_51010604016,3552845261339955200,39.803814,3552845261339955200,8125.18,82.21,8.011022,0.02726
WD1102-183,3552845261339955200,8076,7.68,,WD1102m183_c_2001_06_27T00_58_48_all.dat.gz,2452087.54083871981,wd1102-183_2452087_54083871981,3552845261339955200,39.803814,3552845261339955200,8125.18,82.21,8.011022,0.02726
WD1105-048,3788194488314248832,15995,7.75,,WD1105m048_a_2002_04_23T04_32_22_all.dat.gz,2452387.68914591987,wd1105-048_2452387_68914591987,3788194488314248832,24.792534,3788194488314248832,15701.3,271.43,7.916565,0.022137
WD1105-048,3788194488314248832,15995,7.75,,WD1105m048_b_2003_01_17T06_18_04_all.dat.gz,2452656.76255166018,wd1105-048_2452656_76255166018,3788194488314248832,24.792534,3788194488314248832,15701.3,271.43,7.916565,0.022137
WD1116+026,3810933247769901696,12354,7.9,,WD1116p026_a_2003_01_24T07_59_11_all.dat.gz,2452663.83276775992,wd1116+026_2452663_83276775992,3810933247769901696,38.18321,3810933247769901696,12156.82,152.99,8.033269,0.016527
WD1116+026,3810933247769901696,12354,7.9,,WD1116p026_b_2003_02_14T05_54_25_all.dat.gz,2452684.74612416979,wd1116+026_2452684_74612416979,3810933247769901696,38.18321,3810933247769901696,12156.82,152.99,8.033269,0.016527
WD1122-324,5402827451143222912,21671,7.86,,WD1122m324_a_2000_04_23T03_38_47_all.dat.gz,2451657.65193289984,wd1122-324_2451657_65193289984,5402827451143222912,121.449455,5402827451143222912,21726.57,561.9,7.881673,0.038569
WD1122-324,5402827451143222912,21671,7.86,,WD1122m324_b_2000_05_19T00_28_19_all.dat.gz,2451683.51967530977,wd1122-324_2451683_51967530977,5402827451143222912,121.449455,5402827451143222912,21726.57,561.9,7.881673,0.038569
WD1124-018,3796545519645331584,23942,7.63,,WD1124m018_a_2002_02_23T07_58_46_all.dat.gz,2452328.8324847701,wd1124-018_2452328_8324847701,3796545519645331584,185.38596,3796545519645331584,19305.41,713.06,7.495038,0.05039
WD1124-018,3796545519645331584,23942,7.63,,WD1124m018_b_2002_02_25T06_43_25_all.dat.gz,2452330.78016158007,wd1124-018_2452330_78016158007,3796545519645331584,185.38596,3796545519645331584,19305.41,713.06,7.495038,0.05039
WD1124-293,3482983495102507904,9353,7.83,,WD1124m293_a_2000_04_23T03_54_39_all.dat.gz,2451657.66295220982,wd1124-293_2451657_66295220982,3482983495102507904,33.47694,3482983495102507904,9401.31,81.74,7.986931,0.022135
WD1124-293,3482983495102507904,9353,7.83,,WD1124m293_b_2000_05_17T02_06_32_all.dat.gz,2451681.58787347982,wd1124-293_2451681_58787347982,3482983495102507904,33.47694,3482983495102507904,9401.31,81.74,7.986931,0.022135
WD1125-025,3787451081014802304,31755,8.16,,WD1125m025_a_2003_01_18T06_05_28_all.dat.gz,2452657.75379631016,wd1125-025_2452657_75379631016,3787451081014802304,104.89885,3787451081014802304,31368.98,1141.38,8.308341,0.051975
WD1125-025,3787451081014802304,31755,8.16,,WD1125m025_b_2003_01_19T04_44_36_all.dat.gz,2452658.69764165021,wd1125-025_2452658_69764165021,3787451081014802304,104.89885,3787451081014802304,31368.98,1141.38,8.308341,0.051975
WD1125+175,3973707423046985984,61213,7.49,,WD1125p175_a_2002_02_23T06_10_11_all.dat.gz,2452328.75707719009,wd1125+175_2452328_75707719009,3973707423046985984,420.60132,3973707423046985984,68848.79,27599.24,7.868898,0.274785
WD1125+175,3973707423046985984,61213,7.49,,WD1125p175_b_2002_02_25T07_17_28_all.dat.gz,2452330.80379950022,wd1125+175_2452330_80379950022,3973707423046985984,420.60132,3973707423046985984,68848.79,27599.24,7.868898,0.274785
WD1126-222,3541237717085787008,12006,7.88,,WD1126m222_a_2000_04_23T04_10_57_all.dat.gz,2451657.67427386995,wd1126-222_2451657_67427386995,3541237717085787008,83.49653,3541237717085787008,11609.27,197.09,8.005369,0.032484
WD1126-222,3541237717085787008,12006,7.88,,WD1126m222_b_2000_05_19T00_41_52_all.dat.gz,2451683.52907586005,wd1126-222_2451683_52907586005,3541237717085787008,83.49653,3541237717085787008,11609.27,197.09,8.005369,0.032484
WD1129+071,3910382871911470848,14599,7.83,,WD1129p071_a_2003_01_18T08_27_25_all.dat.gz,2452657.85237918003,wd1129+071_2452657_85237918003,3910382871911470848,51.346733,3910382871911470848,13989.54,208.54,7.991075,0.021177
WD1129+071,3910382871911470848,14599,7.83,,WD1129p071_b_2003_01_24T08_36_35_all.dat.gz,2452663.85874488018,wd1129+071_2452663_85874488018,3910382871911470848,51.346733,3910382871911470848,13989.54,208.54,7.991075,0.021177
WD1130-125,3586028453547223552,14436,8.32,,WD1130m125_a_2000_05_17T04_23_32_all.dat.gz,2451681.68301074021,wd1130-125_2451681_68301074021,3586028453547223552,49.242382,3586028453547223552,14078.26,229.62,8.386936,0.01659
WD1130-125,3586028453547223552,14436,8.32,,WD1130m125_b_2000_05_19T01_09_05_all.dat.gz,2451683.54798222985,wd1130-125_2451683_54798222985,3586028453547223552,49.242382,3586028453547223552,14078.26,229.62,8.386936,0.01659
WD1141+077,3910122047137575424,62493,7.55,,WD1141p077_b_2001_01_11T09_05_38_all.dat.gz,2451920.87891583983,wd1141+077_2451920_87891583983,3910122047137575424,184.09003,3910122047137575424,55264.09,7035.03,7.393884,0.10296
WD1144-246,3491591640356263424,30500,7.16,,WD1144m246_a_2000_04_22T05_05_21_all.dat.gz,2451656.71205816977,wd1144-246_2451656_71205816977,3491591640356263424,266.52115,3491591640356263424,30215.46,1152.85,7.165385,0.066589
WD1144-246,3491591640356263424,30500,7.16,,WD1144m246_b_2000_05_17T02_54_40_all.dat.gz,2451681.62130411994,wd1144-246_2451681_62130411994,3491591640356263424,266.52115,3491591640356263424,30215.46,1152.85,7.165385,0.066589
WD1145+187,3974868644764927744,27167,7.8,,WD1145p187_a_2002_02_17T07_39_57_all.dat.gz,2452322.81941322004,wd1145+187_2452322_81941322004,3974868644764927744,68.657524,3974868644764927744,27021.79,590.85,7.901966,0.034205
WD1145+187,3974868644764927744,27167,7.8,,WD1145p187_b_2002_02_22T05_55_16_all.dat.gz,2452327.74672002997,wd1145+187_2452327_74672002997,3974868644764927744,68.657524,3974868644764927744,27021.79,590.85,7.901966,0.034205
WD1147+255,4005438916307756928,9863,7.78,,WD1147p255_a_2003_01_18T06_48_46_all.dat.gz,2452657.78387509007,wd1147+255_2452657_78387509007,4005438916307756928,50.280987,4005438916307756928,10019.79,112.29,7.970543,0.028416
WD1147+255,4005438916307756928,9863,7.78,,WD1147p255_b_2003_01_24T08_08_47_all.dat.gz,2452663.83944437979,wd1147+255_2452663_83944437979,4005438916307756928,50.280987,4005438916307756928,10019.79,112.29,7.970543,0.028416
WD1149+057,3897445571422443904,11108,7.85,,WD1149p057_a_2001_01_15T08_31_32_all.dat.gz,2451924.85523148021,wd1149+057_2451924_85523148021,3897445571422443904,40.254322,3897445571422443904,10936.21,127.99,8.012998,0.023439
WD1149+057,3897445571422443904,11108,7.85,,WD1149p057_a_2001_02_04T06_25_52_all.dat.gz,2451944.76796919992,wd1149+057_2451944_76796919992,3897445571422443904,40.254322,3897445571422443904,10936.21,127.99,8.012998,0.023439
WD1149+057,3897445571422443904,11108,7.85,,WD1149p057_b_2001_02_06T04_24_53_all.dat.gz,2451946.68394873012,wd1149+057_2451946_68394873012,3897445571422443904,40.254322,3897445571422443904,10936.21,127.99,8.012998,0.023439
WD1150-153,3571559292842744960,12369,7.93,,WD1150m153_a_2000_04_23T04_26_33_all.dat.gz,2451657.68510452006,wd1150-153_2451657_68510452006,3571559292842744960,71.05444,3571559292842744960,11778.91,153.13,8.020817,0.024549
WD1150-153,3571559292842744960,12369,7.93,,WD1150m153_b_2000_05_19T01_22_59_all.dat.gz,2451683.55763693992,wd1150-153_2451683_55763693992,3571559292842744960,71.05444,3571559292842744960,11778.91,153.13,8.020817,0.024549
WD1152-287,3480134832273157760,20620,7.63,,WD1152m287_a_2000_07_11T00_45_39_all.dat.gz,2451736.53170571011,wd1152-287_2451736_53170571011,3480134832273157760,143.96841,3480134832273157760,15108.47,382.25,7.449317,0.036222
WD1152-287,3480134832273157760,20620,7.63,,WD1152m287_a_2000_07_11T00_57_09_all.dat.gz,2451736.53968943004,wd1152-287_2451736_53968943004,3480134832273157760,143.96841,3480134832273157760,15108.47,382.25,7.449317,0.036222
WD1152-287,3480134832273157760,20620,7.63,,WD1152m287_b_2000_07_14T23_01_36_all.dat.gz,2451740.4594460302,wd1152-287_2451740_4594460302,3480134832273157760,143.96841,3480134832273157760,15108.47,382.25,7.449317,0.036222
WD1155-243,3491050989871968768,14011,7.88,,WD1155m243_a_2000_07_14T23_49_55_all.dat.gz,2451740.49300708994,wd1155-243_2451740_49300708994,3491050989871968768,95.02647,3491050989871968768,13280.73,260.95,7.925165,0.029627
WD1155-243,3491050989871968768,14011,7.88,,WD1155m243_b_2000_07_18T00_10_15_all.dat.gz,2451743.50712318998,wd1155-243_2451743_50712318998,3491050989871968768,95.02647,3491050989871968768,13280.73,260.95,7.925165,0.029627
WD1159-098,3575770010060921728,9232,8.27,,WD1159m098_a_2000_07_03T00_01_01_all.dat.gz,2451728.50070931995,wd1159-098_2451728_50070931995,3575770010060921728,31.611555,3575770010060921728,9274.01,97.32,8.546191,0.021921
WD1159-098,3575770010060921728,9232,8.27,,WD1159m098_b_2000_07_05T22_58_12_all.dat.gz,2451731.45708693983,wd1159-098_2451731_45708693983,3575770010060921728,31.611555,3575770010060921728,9274.01,97.32,8.546191,0.021921
WD1201-001,3698872156539379968,19853,8.29,,WD1201m001_a_2000_07_17T00_09_22_all.dat.gz,2451742.50651415996,wd1201-001_2451742_50651415996,3698872156539379968,59.219593,3698872156539379968,19856.52,439.13,8.317361,0.026953
WD1201-001,3698872156539379968,19853,8.29,,WD1201m001_b_2000_07_13T23_55_27_all.dat.gz,2451739.49684826983,wd1201-001_2451739_49684826983,3698872156539379968,59.219593,3698872156539379968,19856.52,439.13,8.317361,0.026953
WD1202-232,3489719481290397696,8618,7.8,,WD1202m232_a_2000_04_23T04_43_31_all.dat.gz,2451657.69689727016,wd1202-232_2451657_69689727016,3489719481290397696,10.423178,3489719481290397696,8539.55,65.75,7.958547,0.01942
WD1202-232,3489719481290397696,8618,7.8,,WD1202m232_b_2000_05_17T03_08_17_all.dat.gz,2451681.63075490994,wd1202-232_2451681_63075490994,3489719481290397696,10.423178,3489719481290397696,8539.55,65.75,7.958547,0.01942
WD1204-136,3570694595665791232,10988,7.97,,WD1204m136_a_2000_04_23T04_54_00_all.dat.gz,2451657.70417173021,wd1204-136_2451657_70417173021,3570694595665791232,48.912624,3570694595665791232,10916.4,114.5,8.123363,0.021708
WD1204-136,3570694595665791232,10988,7.97,,WD1204m136_b_2000_05_17T03_30_33_all.dat.gz,2451681.64622404007,wd1204-136_2451681_64622404007,3570694595665791232,48.912624,3570694595665791232,10916.4,114.5,8.123363,0.021708
WD1204-322,3466326581136347520,21263,8.0,,WD1204m322_a_2000_04_23T05_09_40_all.dat.gz,2451657.71504737996,wd1204-322_2451657_71504737996,3466326581136347520,92.57896,3466326581136347520,19975.03,514.93,7.974383,0.036092
WD1204-322,3466326581136347520,21263,8.0,,WD1204m322_b_2000_05_17T03_16_47_all.dat.gz,2451681.63665557979,wd1204-322_2451681_63665557979,3466326581136347520,92.57896,3466326581136347520,19975.03,514.93,7.974383,0.036092
WD1207-157,3569231970322760448,16885,7.78,,WD1207m157_a_2000_07_15T00_03_33_all.dat.gz,2451740.50247666007,wd1207-157_2451740_50247666007,3569231970322760448,115.306854,3569231970322760448,16727.63,482.02,7.90126,0.04515
WD1207-157,3569231970322760448,16885,7.78,,WD1207m157_b_2000_07_18T00_47_40_all.dat.gz,2451743.53310421994,wd1207-157_2451743_53310421994,3569231970322760448,115.306854,3569231970322760448,16727.63,482.02,7.90126,0.04515
