,filename,radial_velocity,e_radial_velocity,redchi,teff,logg,Unnamed: 0,cntr_01,dist_x,pang_x,name,ra,dec,solution_id,designation,source_id,random_index,ref_epoch,ra.1,ra_error,dec.1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,GaiaDR3,PDA,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH,TeffHe,e_TeffHe,loggHe,e_loggHe
577,WD1614m128_a_2000_06_06T06_16_47_all.dat.gz,88.01977546363821,8.715292908245075,0.1878099462972313,13999.837265495771,7.8833283956287,1646,1104,4.450011,-155.836754,WD1614-128,244.36670833,-12.962527778,1636148068921376768,Gaia DR3 4330093466990008448,4330093466990008448,1630815063,2016.0,244.36618910807,0.0361,-12.96365558688,0.0223,15.505,0.0382,406.3154,274.616,-111.477,0.048,-250.972,0.034,-0.1752,-0.0644,-0.3438,0.103,-0.1003,0.1066,0.0138,-0.0582,0.0013,-0.1702,247,0,247,0,1.7346,396.9023,0.17,6.0798,31,0,1.792,,,,,,,,29,14,0.069078,33,13,0,0.021,156.73,0,0,1.078,0.102,0.43,0.129,0.354,-149.327,10.82,-17.235,-35.789,0,263,17935.9521,12.72558,1409.44043,15.053056,27,13663.00524,25.23669,541.39447,14.999677,30,6732.12372,15.37945,437.73514,15.177515,1.137,0.0,1.0,0.0,2.0,0,-0.177838,-0.053379,-0.124459,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.95210009829,25.94690910646,244.78535456216,8.25997114711,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4330093466990008448,1.0,4330093466990008448,16098.61,326.34,7.860724,0.028645,16050.94,378.48,7.924514,0.041718
578,WD2330m212_a_2002_09_27T04_23_57_all.dat.gz,-66.81460455583873,3.5169944053727638,3.137529533654795,14161.668663311726,8.299114506526063,2495,1357,0.659162,111.62204,WD2330-212,353.248,-20.953444444,1636148068921376768,Gaia DR3 2388953031573382784,2388953031573382784,1318672979,2016.0,353.24818226995,0.0628,-20.95351191317,0.0584,3.7987,0.0764,49.7483,43.91,40.475,0.074,-17.025,0.07,0.1113,0.325,-0.1034,-0.2421,-0.2632,-0.1824,-0.1877,0.0629,-0.2749,0.186,202,0,202,0,0.4984,251.6226,0.223,1.9695,31,0,1.846,,,,,,,,23,15,0.111465,25,12,0,0.066,68.351,0,0,1.024,0.292,0.196,0.423,0.816,-93.643,-19.099,-56.469,20.489,0,218,3941.61195,4.38838,898.19275,16.698183,21,3147.06297,23.77694,132.35779,16.593779,21,1356.27803,10.00822,135.51637,16.917025,1.143,0.0,3.0,0.0,1.0,0,-0.323246,-0.104404,-0.218842,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,47.73947969684,-71.08234007843,345.31816302426,-16.52463720358,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2388953031573382784,1.0,2388953031573382784,23479.48,1206.97,7.443702,0.069969,27783.33,1613.09,7.600356,0.095958
579,WD2240m045_b_2000_06_06T08_22_06_all.dat.gz,-104.53882311368967,6.084816243239395,2.084667271769116,42577.74752980299,7.688694204555604,2426,1301,3.187705,84.716281,WD2240-045,340.68591667,-4.2375555556,1636148068921376768,Gaia DR3 2625078449333017856,2625078449333017856,315908367,2016.0,340.68680079791,0.0449,-4.23747401393,0.0384,5.3675,0.0544,98.6181,197.609,196.755,0.055,18.35,0.047,0.0311,0.3687,-0.2374,-0.0957,-0.2897,0.1001,0.0688,-0.2902,-0.2939,0.2435,200,0,200,0,0.9803,530.4606,0.293,14.1384,31,0,1.888,,,,,,,,23,14,0.08277,23,10,0,0.035,126.174,0,0,1.048,0.315,0.198,0.476,0.865,-80.006,-24.472,-54.821,24.139,0,198,16542.77358,17.42253,949.50494,15.140846,21,13864.76154,43.10307,321.66525,14.983761,20,5244.80449,17.41835,301.108,15.448572,1.155,0.0,1.0,0.0,2.0,0,-0.464811,-0.157085,-0.307726,,,,,,,,,,,,,,,,,,,,,VARIABLE,63.93843317439,-51.71711062719,340.56895890615,3.63525367024,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2625078449333017856,1.0,2625078449333017856,37035.77,2717.78,7.535757,0.078305,,,,
580,WD2004m605_a_2000_07_13T05_30_03_all.dat.gz,10.065739883156844,6.777879259072938,2.275625094398868,49355.93304544482,7.923233493259293,2232,1189,2.047837,123.849458,WD2004-605,302.27333333,-60.428472222,1636148068921376768,Gaia DR3 6443328221136801920,6443328221136801920,1294671773,2016.0,302.27429061923,0.0277,-60.42878907174,0.0271,21.569,0.0396,544.8892,125.412,104.597,0.033,-69.193,0.032,-0.0989,0.1569,-0.2906,0.047,-0.0888,0.0836,-0.0631,-0.4066,0.0495,-0.0298,318,0,317,1,1.7286,2612.9834,0.307,77.0761,31,0,1.888,,,,,,,,37,22,0.048286,38,15,0,0.021,39.852,0,0,1.069,0.144,0.085,0.188,0.378,81.582,49.803,22.093,28.131,0,314,89008.60952,55.74376,1596.74561,13.313787,36,74942.32801,116.1242,645.36359,13.151724,35,27861.8599,20.65151,1349.14392,13.63537,1.155,0.0,1.0,0.0,1.0,0,-0.483646,-0.162063,-0.321584,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,336.58052672693,-32.85981469089,289.87911500263,-39.19765663136,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6443328221136801920,0.99,6443328221136801920,38791.42,2330.84,8.309381,0.04709,,,,
581,WD1418m088_a_2000_07_14T01_20_01_all.dat.gz,-9.719024712237202,1.1364729595332976,4.688881239947816,7517.1235797198115,8.185043401169052,1511,1034,7.567803,-95.338343,WD1418-088,215.228375,-9.0857777778,1636148068921376768,Gaia DR3 6329136310728635776,6329136310728635776,1094624304,2016.0,215.22625535397,0.1905,-9.08597335089,0.162,26.1151,0.2041,127.9602,476.563,-474.338,0.249,-46.002,0.21,-0.153,-0.2562,0.0159,-0.2739,-0.1576,-0.2908,0.1976,0.0569,0.1039,-0.3087,211,0,211,0,74.704,8994.3193,1.629,432.4318,31,0,1.662,,,,,,,,24,15,0.374536,26,10,0,0.026,39.63,0,0,6.415,0.248,0.232,0.343,0.81,-121.758,23.814,-9.849,-28.491,0,226,14097.54352,8.62436,1634.61877,15.314508,25,8919.29481,27.28919,326.84348,15.462716,25,7480.23371,16.77641,445.8782,15.063107,1.163,0.0,1.0,0.0,2.0,0,0.399609,0.148208,0.251401,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,336.9393092856,47.7908407739,215.96901402268,4.6849204998,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6329136310728635776,1.0,6329136310728635776,7785.05,70.77,7.566761,0.032025,7657.53,70.95,7.544612,0.032501
582,WD2134p218_a_2002_07_10T07_13_18_all.dat.gz,10.137115821754676,1.4521876713223172,3.7102465711041,14135.111481476384,8.29505977276793,2334,1240,1.504219,-87.308021,WD2134+218,324.1505,22.075916667,1636148068921376768,Gaia DR3 1793946026371051648,1793946026371051648,369031821,2016.0,324.15004960243,0.0267,22.07593629084,0.0269,20.1516,0.0336,600.3287,97.868,-97.856,0.032,1.57,0.034,0.0517,0.2336,-0.232,-0.0717,-0.1666,-0.0778,-0.2962,-0.1015,0.0839,0.1366,232,9,231,1,2.3302,504.5253,0.199,11.9841,31,0,1.805,,,,,,,,27,16,0.050557,30,16,0,0.042,150.874,0,0,1.11,,,,,,,,,0,258,30266.96265,24.10521,1255.61914,14.484944,27,23299.5803,41.51855,561.18488,14.420172,23,11053.96441,16.3752,675.04291,14.6391,1.135,0.0,0.0,0.0,1.0,0,-0.218928,-0.064773,-0.154156,,,,,,,,,,,,,,,,,,,,,VARIABLE,74.30706014453,-21.89168213291,335.11371853641,34.1046640947,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1793946026371051648,1.0,1793946026371051648,18260.29,379.55,8.009695,0.026765,18744.46,513.75,8.141038,0.036305
583,WD1527p090_b_2001_08_20T00_35_34_all.dat.gz,47.44306395822473,1.613354777156907,3.12590558318078,14310.09048650838,8.549906943854431,1582,1076,0.997808,73.179421,WD1527+090,232.46,8.9295277778,1636148068921376768,Gaia DR3 1165354855109711232,1165354855109711232,1154169717,2016.0,232.46026856545,0.0285,8.92960798362,0.0224,18.3584,0.0336,547.034,58.64,55.901,0.033,17.714,0.027,0.1652,-0.3099,0.1647,-0.1112,-0.192,-0.1023,0.3498,-0.1289,-0.0363,0.0958,325,0,324,1,3.8846,941.248,0.223,21.3024,31,0,1.822,,,,,,,,37,17,0.046989,37,9,0,0.059,56.046,0,0,1.157,0.336,0.349,0.171,0.767,-155.568,-18.89,24.832,-26.352,0,310,35246.08479,26.21839,1344.3269,14.31959,35,27881.55511,34.19608,815.34369,14.225249,34,12324.75524,22.76748,541.3316,14.520949,1.141,0.0,12.0,0.0,12.0,0,-0.2957,-0.09434,-0.20136,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,14.57631046356,48.4352744896,227.50226802682,27.00056877396,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1165354855109711232,1.0,1165354855109711232,21505.17,480.01,7.976909,0.028744,23955.23,1572.75,8.116992,0.026056
584,WD2303p242_b_2002_09_26T04_39_50_all.dat.gz,2.5499563800593346,1.4737587765629088,8.145931930821348,11106.409428827508,7.517445616001797,2451,1321,1.437015,131.444168,WD2303+242,346.57370833,24.535472222,1636148068921376768,Gaia DR3 2842650153836732928,2842650153836732928,1327144064,2016.0,346.57403724808,0.0255,24.53520801453,0.0245,19.6918,0.0358,550.386,88.272,66.505,0.028,-58.044,0.029,0.2149,0.2399,0.207,-0.3208,-0.1868,-0.2824,0.2882,0.0903,-0.394,0.1183,394,0,391,3,1.1087,479.6509,0.079,1.2436,31,0,1.738,,,,,,,,45,19,0.043154,56,9,0,0.027,74.331,0,0,1.039,0.373,0.475,0.356,0.499,-56.539,-41.075,-46.74,35.237,0,471,13623.91144,23.18745,587.5553,15.351612,54,9616.63902,48.27924,199.18785,15.380984,52,5801.12732,23.1408,250.68831,15.339114,1.132,0.0,1.0,0.0,0.0,0,0.04187,0.029372,0.012498,,,,,,,,,,,,,,,,,,,,,VARIABLE,94.41630243593,-32.44997778424,358.1477088295,27.71063287887,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2842650153836732928,1.0,2842650153836732928,11436.34,182.14,8.000965,0.027329,11420.96,191.25,7.921314,0.032388
585,WD1548p149_a_2001_03_11T06_23_19_all.dat.gz,-16.785765563310868,3.0937046085218576,7.174773782100557,12370.213845911789,8.730308206049902,1630,1094,0.958735,-165.753376,WD1548+149,237.81425,14.783138889,1636148068921376768,Gaia DR3 1192764133804981376,1192764133804981376,242818124,2016.0,237.8141822172,0.0293,14.78288076415,0.0226,12.7805,0.0432,295.6537,56.347,-11.654,0.036,-55.129,0.028,0.4819,-0.3691,0.017,0.0035,-0.1619,-0.0311,0.2564,-0.0955,-0.0407,0.3743,429,0,427,2,0.4463,727.1876,0.185,8.4369,31,0,1.826,,,,,,,,49,18,0.053574,55,6,0,0.013,65.623,0,0,1.015,0.299,0.517,0.289,0.742,177.898,-31.428,21.762,-29.736,0,462,16599.52419,10.38793,1597.96326,15.137128,54,13079.60387,18.77916,696.49585,15.047056,51,5828.28197,10.59994,549.84119,15.334044,1.139,0.0,0.0,0.0,1.0,0,-0.286988,-0.090072,-0.196917,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,25.84642621231,46.49499967531,231.5775866197,34.02864940088,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1192764133804981376,1.0,1192764133804981376,21598.14,486.36,7.99031,0.031103,24208.14,1578.07,8.130161,0.028295
586,WD2154m061_b_2002_09_23T04_15_27_all.dat.gz,54.396310481409294,6.956998535025601,2.0986245650063657,39806.54471765495,7.281211402527145,2373,1265,0.906814,172.856379,WD2154-061,329.37466667,-5.8653888889,1636148068921376768,Gaia DR3 2668622270889053568,2668622270889053568,302576589,2016.0,329.37469815947,0.0681,-5.86563882625,0.047,5.4707,0.0767,71.2956,55.651,6.992,0.08,-55.21,0.062,0.2568,0.5396,-0.3328,0.0193,0.1753,0.0368,-0.3673,-0.3234,-0.1837,0.4677,158,0,158,0,-0.7076,259.1881,0.229,4.7816,31,0,1.881,,,,,,,,18,11,0.125862,27,12,0,0.004,44.192,0,0,0.958,0.283,0.459,0.311,0.424,-39.597,-26.119,59.086,31.975,0,231,9923.28083,7.05955,1405.65332,15.695728,24,8224.09235,22.50302,365.46613,15.550822,27,3181.8261,19.68667,161.62335,15.991204,1.149,0.0,1.0,0.0,3.0,0,-0.440382,-0.144906,-0.295476,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,52.11462150567,-43.54752841659,329.43249217992,6.18920904809,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2668622270889053568,1.0,2668622270889053568,31709.06,1611.45,7.707236,0.084966,39278.45,1720.72,7.827932,0.068711
587,WD1524m749_b_2000_07_30T02_07_05_all.dat.gz,216.4216020784088,2.108664530534895,4.013834961583999,14534.980422378812,8.163954487004041,1579,1074,7.655934,-120.219508,WD1524-749,232.64929167,-75.089583333,1636148068921376768,Gaia DR3 5792402116129561984,5792402116129561984,735843037,2016.0,232.64214937447,0.028,-75.0906535946,0.0286,7.3923,0.0367,201.4185,479.116,-412.487,0.035,-243.734,0.039,0.0016,-0.1799,-0.1189,-0.0546,0.0194,-0.0116,-0.1359,-0.0485,0.2555,0.0835,422,0,420,2,1.8195,678.9617,0.229,6.943,31,0,1.839,,,,,,,,49,27,0.054607,61,20,0,0.003,6.168,0,0,1.063,0.056,0.05,0.127,0.267,-107.417,-80.928,-52.245,25.039,0,506,8792.40466,5.16341,1702.82898,15.827098,55,7000.88888,13.47943,519.37573,15.725659,56,3020.8877,7.68149,393.26849,16.04756,1.14,0.0,1.0,0.0,1.0,0,-0.3219,-0.101439,-0.220462,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,312.76172427655,-15.34690720368,254.73405900673,-53.63390638089,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5792402116129561984,1.0,5792402116129561984,22860.74,567.65,7.741475,0.037174,26869.77,765.57,7.865632,0.032517
588,WD2136p229_b_2002_09_18T01_40_48_all.dat.gz,-43.60156166233803,1.1598509253807876,4.305021192001833,9207.87807075311,8.554803099640694,2343,1243,4.68539,65.777556,WD2136+229,324.69245833,23.155972222,1636148068921376768,Gaia DR3 1794118516552814336,1794118516552814336,517935749,2016.0,324.69374924642,0.0236,23.15650619536,0.0235,23.9941,0.0284,845.809,291.193,265.004,0.027,120.691,0.029,0.0877,0.2805,-0.1396,-0.2332,-0.0677,-0.1703,-0.2928,-0.1749,-0.1471,0.0692,258,0,256,2,-0.6223,268.98,0.0,0.0,31,0,1.717,,,,,,,,30,17,0.04248,31,15,0,0.005,54.692,0,0,0.971,0.245,0.04,0.083,0.584,-64.613,-51.422,39.154,20.141,0,262,15227.25447,12.79886,1189.73486,15.230813,30,10486.77779,31.78049,329.97531,15.286937,30,6895.59318,27.9532,246.68349,15.151466,1.142,0.0,0.0,0.0,1.0,0,0.13547,0.056124,0.079347,,,,,,,,,,,,,,,,,,,,,VARIABLE,75.51723207724,-21.49780850707,336.18862341369,34.90144860867,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1794118516552814336,1.0,1794118516552814336,10212.49,128.11,8.000286,0.028125,10040.46,132.16,7.896762,0.028786
589,WD1507p220_a_2002_04_23T06_51_11_all.dat.gz,-60.68170468332757,2.1547805980743924,2.624535617035793,14414.848434319389,8.432496255461905,1568,1065,1.243561,-115.041883,WD1507+220,227.416625,21.837722222,1636148068921376768,Gaia DR3 1261751715280478848,1261751715280478848,1112298003,2016.0,227.4162878439,0.0266,21.83757600625,0.0295,13.8722,0.0363,381.6938,79.559,-73.203,0.039,-31.161,0.039,-0.0864,0.0151,0.0317,-0.2004,-0.3744,-0.2179,0.3813,0.1637,-0.2671,0.0124,273,0,272,1,1.1193,481.6513,0.193,8.1989,31,0,1.815,,,,,,,,32,18,0.056687,32,12,0,0.05,43.292,0,0,1.048,0.023,0.029,0.061,0.551,-163.641,0.417,-48.576,-26.936,0,270,19233.67138,17.62745,1091.12048,14.977211,28,15033.65152,30.8246,487.71609,14.895881,27,6851.10967,15.6534,437.67557,15.158493,1.138,0.0,0.0,0.0,1.0,0,-0.262612,-0.08133,-0.181282,,,,,,,,,,,,,,,,,,,,,VARIABLE,31.02504674909,58.20969028029,217.33474368954,37.81723045047,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1261751715280478848,1.0,1261751715280478848,20248.58,487.66,7.92266,0.03203,21385.92,680.32,8.070488,0.030274
590,WD1802p213_b_2002_07_27T05_00_06_all.dat.gz,81.95763909716574,2.633823345741824,8.305332938044486,11607.935944125868,8.428952594273708,1771,1135,1.697722,-135.197897,WD1802+213,271.09783333,21.350777778,1636148068921376768,Gaia DR3 4576304838064664064,4576304838064664064,977859116,2016.0,271.09747653305,0.0158,21.35044316373,0.0312,11.4816,0.0396,290.2482,106.823,-76.693,0.02,-74.359,0.04,-0.0558,0.007,0.3321,-0.0419,-0.0265,-0.1723,-0.4798,0.006,0.1211,0.1341,772,8,770,2,2.705,1040.3875,0.147,3.9099,31,0,1.78,,,,,,,,88,25,0.058674,95,33,0,0.048,43.508,0,0,1.07,,,,,,,,,0,788,8950.03832,4.17119,2145.6792,15.807805,84,6658.3912,9.92968,670.55444,15.780119,78,3469.416,7.52271,461.19226,15.897255,1.132,0.0,0.0,0.0,1.0,0,-0.117136,-0.027686,-0.08945,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,47.52823872589,19.57139189714,271.44022034067,44.78423736942,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4576304838064664064,0.99,4576304838064664064,15003.45,276.61,7.803242,0.028398,14893.38,272.34,7.835012,0.036104
591,WD2032p188_a_2002_09_04T01_03_02_all.dat.gz,-11.834217794886753,1.6124658401517973,4.487105770615523,13533.443436892609,7.895748468313557,2276,1207,2.30173,-179.969025,WD2032+188,308.80754167,18.989361111,1636148068921376768,Gaia DR3 1815657193425348096,1815657193425348096,839768024,2016.0,308.80754130445,0.0305,18.98872174174,0.0319,9.1604,0.0424,216.1263,143.841,-1.219,0.037,-143.836,0.044,0.3258,0.2107,-0.4974,-0.2228,0.071,-0.2778,-0.63,-0.3418,-0.0453,0.4244,382,0,380,2,2.2854,606.8203,0.207,8.2765,31,0,1.803,,,,,,,,44,20,0.072277,46,25,0,0.014,89.406,1,0,1.084,0.343,0.273,0.185,0.187,-86.303,-38.955,-57.781,31.594,0,383,13034.80457,7.53762,1729.29968,15.399606,41,9957.92328,15.22464,654.06622,15.343121,41,4877.51418,10.11383,482.26166,15.527399,1.138,0.0,0.0,0.0,0.0,0,-0.184278,-0.056485,-0.127793,,,,,,,,,,,,,,,,,,,,,VARIABLE,62.28846777239,-12.70079204316,317.31152664062,36.27306867364,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1815657193425348096,1.0,1815657193425348096,16480.75,350.69,7.39801,0.02753,16897.08,404.35,7.525161,0.033381
592,WD2312m356_a_2002_09_14T01_50_39_all.dat.gz,24.737232525755264,1.3704970291455147,4.520695923724706,13820.822492830795,7.876944749703358,2466,1334,0.703414,76.64372,WD2312-356,348.89579167,-35.414416667,1636148068921376768,Gaia DR3 6554999363696189056,6554999363696189056,371234219,2016.0,348.89602493622,0.0313,-35.41437152996,0.0312,14.4066,0.0414,347.7272,41.532,39.753,0.034,12.026,0.033,-0.0289,0.3435,-0.417,-0.0095,-0.3542,0.2084,-0.0474,-0.3496,-0.2561,0.25,223,0,221,2,-1.6127,236.2905,0.072,0.6803,31,0,1.79,,,,,,,,26,16,0.055424,27,13,0,0.029,106.112,0,0,0.922,0.21,0.163,0.195,0.624,-117.157,-52.137,-51.679,20.183,0,229,12151.36063,11.00977,1103.68933,15.475804,25,9114.42832,21.65761,420.84186,15.439219,24,4640.9253,12.11585,383.04581,15.581384,1.132,0.0,0.0,0.0,0.0,0,-0.142165,-0.036586,-0.105579,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.91194212805,-67.97818340659,334.90630014261,-27.98456553888,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6554999363696189056,1.0,6554999363696189056,14906.15,289.09,7.952183,0.027907,14718.71,283.36,7.973083,0.03545
593,WD1636p057_a_2000_06_10T05_55_20_all.dat.gz,68.8620472084323,1.414907080867046,6.00524590189372,7255.587956487814,8.039367462644128,1694,1118,8.381665,-143.894439,WD1636+057,249.72695833,5.6782222222,1636148068921376768,Gaia DR3 4435778215414219520,4435778215414219520,903082220,2016.0,249.72557959614,0.0409,5.67634115917,0.0258,27.7514,0.0507,547.1385,526.036,-309.763,0.058,-425.16,0.05,0.0428,-0.2869,0.0374,-0.151,0.0238,-0.0903,0.0439,-0.1965,0.1599,-0.0264,368,0,366,2,-0.2528,367.6534,0.0,0.0,31,0,1.684,,,,,,,,42,19,0.080659,43,8,0,0.01,33.684,3,0,0.99,0.118,0.378,0.286,0.41,-62.176,-1.767,-4.664,-24.249,0,373,5508.97248,3.52637,1562.22168,16.33469,40,3634.6815,11.45477,317.30716,16.437376,37,2794.51218,11.88163,235.19612,16.13213,1.167,0.0,16.0,0.0,14.0,0,0.305246,0.102686,0.20256,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,22.06351359781,31.95011698025,247.11954068359,27.51945049533,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4435778215414219520,1.0,4435778215414219520,8495.94,106.46,8.515178,0.026553,8291.15,98.13,8.453214,0.026434
594,WD2046m220_b_2001_07_27T02_40_49_all.dat.gz,-19.52132721086618,1.9514085212898136,4.30399393625007,14706.695687413938,8.709247891153893,2286,1214,1.050947,95.861674,WD2046-220,312.44270833,-21.912055556,1636148068921376768,Gaia DR3 6808699474099687808,6808699474099687808,1387657753,2016.0,312.4430213465,0.0401,-21.91208536966,0.0222,9.8532,0.0463,212.9754,67.585,67.318,0.046,-5.993,0.035,0.1459,0.3151,-0.0742,-0.3215,-0.1535,-0.1329,-0.021,-0.2822,-0.3258,0.216,372,0,371,1,1.0706,632.5259,0.212,7.9717,31,0,1.839,,,,,,,,43,18,0.067406,49,10,0,0.026,8.116,0,0,1.039,0.434,0.511,0.319,0.239,-37.498,-10.066,-27.721,23.816,0,408,12120.65969,6.76658,1791.25244,15.478551,44,9676.3825,16.36111,591.42572,15.37426,41,4163.26534,11.58917,359.23752,15.69931,1.142,0.0,1.0,0.0,0.0,0,-0.32505,-0.104291,-0.220759,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,24.24464833232,-35.29622089242,308.87663656659,-4.01721287934,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6808699474099687808,1.0,6808699474099687808,23141.51,570.65,7.940609,0.036756,27280.49,805.1,8.066407,0.031153
